"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SDD";256;0;"Nvidia";"windows";2.4;75924;995
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;32;"SDD";256;1024;"Nvidia";"windows";4.42;149184;996
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";2.3;55923;997
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.54;53280;998
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.95;62870;999
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.73;109219;1000
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SDD";256;500;"Intel";"windows";1.84;112066;1001
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.7;8;"SDD";128;1024;"Nvidia";"windows";2.04;52161;1002
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"hybrid";508;0;"Intel";"windows";1.7;53387;1003
"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.7;16;"SDD";512;2048;"Nvidia";"windows";2.3;95851;1004
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.99;93187;1005
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.36;87219;1006
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"SDD";512;0;"Intel";"windows";2.19;69211;1007
"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SDD";256;0;"Nvidia";"windows";1.54;44276;1008
"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;"Intel";"other";1.29;32767;1009
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";1.2;63670;1010
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;"AMD";"windows";2.4;20619;1011
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";2.2;20965;1012
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SDD";256;0;"AMD";"windows";2.2;29251;1013
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Nvidia";"linux";1.98;47686;1014
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";1.86;18434;1015
"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"SDD";256;0;"Intel";"windows";2.3;34579;1016
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";"windows";2.1;17742;1017
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";256;1024;"Nvidia";"windows";2.7;85195;1018
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.75;48751;1019
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"windows";2.18;42571;1020
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"SDD";256;0;"AMD";"windows";1.4;43602;1021
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;1024;"Nvidia";"windows";2.59;48432;1022
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";2.4;85195;1023
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";2.09;62817;1024
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"AMD";"windows";2.25;31915;1025
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;1024;"Nvidia";"windows";2.4;42571;1026
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"windows";2.04;42944;1027
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Nvidia";"windows";2.23;36816;1028
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"windows";2.36;34035;1029
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.5;63350;1030
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"linux";1.23;58555;1031
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Nvidia";"windows";2.6;85195;1032
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";4.2;138475;1033
"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"windows";1.96;26640;1034
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"windows";2.36;39907;1035
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";4.3;122491;1036
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";128;0;"Intel";"windows";1.6;59620;1037
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";1.5;60481;1038
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"SDD";512;0;"Intel";"windows";0.97;101658;1039
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"SDD";128;0;"Intel";"windows";1.5;62176;1040
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.5;4;"SDD";16;0;"Intel";"other";2.2;11136;1041
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.43;78268;1042
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.4;43636;1043
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"SDD";128;1024;"AMD";"windows";2.1;26587;1044
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";"windows";3.0;154459;1045
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";256;1024;"Nvidia";"windows";3.78;82352;1046
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"SDD";128;0;"Intel";"N/A";1.9;14419;1047
"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";"other";1.15;35112;1048
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";512;0;"Nvidia";"windows";2.4;63883;1049
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";4.6;122011;1050
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.86;25841;1051
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.5;75290;1052
"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";"other";1.2;15339;1053
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macos";0.92;61965;1054
"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SDD";256;0;"Intel";"windows";1.1;139594;1055
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";2.9;80516;1056
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.6;63883;1057
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"SDD";256;0;"Intel";"windows";2.1;46194;1058
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"SDD";128;1024;"Nvidia";"windows";2.21;70703;1059
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";"windows";2.1;21205;1060
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"windows";1.91;52161;1061
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";1.9;19607;1062
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";2.59;71342;1063
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";512;1024;"Nvidia";"windows";4.3;114552;1064
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.7;8;"SDD";256;0;"Intel";"windows";2.3;58288;1065
"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"SDD";256;0;"Intel";"windows";1.16;90523;1066
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;1067
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";"linux";2.1;14492;1068
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";2.04;52161;1069
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"AMD";"windows";2.24;40980;1070
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.43;109165;1071
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SDD";512;0;"Intel";"windows";1.2;38841;1072
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SDD";1024;0;"Intel";"windows";1.2;120093;1073
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SDD";128;0;"Intel";"windows";2.1;22857;1074
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;1075
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.31;37570;1076
"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";512;0;"Intel";"windows";1.16;104908;1077
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;1078
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"N/A";1.96;26587;1079
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"other";0.69;29251;1080
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;1081
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SDD";128;0;"AMD";"windows";2.3;26587;1082
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.4;8;"SDD";256;0;"Intel";"windows";1.23;73473;1083
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";"windows";2.4;23923;1084
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;1085
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";256;1024;"Nvidia";"windows";4.6;146519;1086
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"N/A";2.2;33513;1087
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"hybrid";1024;0;"AMD";"windows";2.04;29303;1088
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.25;54825;1089
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;1090
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;12;"SDD";256;0;"Intel";"windows";1.6;69211;1091
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.05;118601;1092
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;1093
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";2.94;96916;1094
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";3.52;69929;1095
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;1096
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"HDD";1024;0;"Nvidia";"N/A";4.0;53173;1097
"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"Flash Storage";32;0;"Intel";"windows";1.35;10443;1098
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SDD";128;0;"Intel";"windows";1.8;33993;1099
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.2;142790;1100
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.16;90043;1101
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.3;79867;1102
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.2;62284;1103
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.43;80613;1104
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;1105
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"AMD";"windows";2.36;47366;1106
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;1107
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.91;30849;1108
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;1109
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"windows";2.2;15931;1110
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SDD";512;0;"Intel";"windows";1.2;38841;1111
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"linux";2.09;27899;1112
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";"windows";3.3;33513;1113
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"windows";2.25;29784;1114
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;1115
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"windows";2.0;23177;1116
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.2;130483;1117
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;"AMD";"windows";2.32;52747;1118
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;1119
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.8;88924;1120
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macos";0.92;68145;1121
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;1122
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";128;1024;"Nvidia";"windows";2.2;93187;1123
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"windows";0.69;25521;1124
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";1.8;102777;1125
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;1126
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";2.43;103842;1127
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"hybrid";1024;0;"AMD";"windows";2.04;29303;1128
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"windows";1.26;100966;1129
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.29;77682;1130
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;1131
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";128;1024;"Nvidia";"N/A";2.4;52694;1132
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";2.19;53227;1133
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;64;"SDD";1024;0;"Nvidia";"windows";3.58;211788;1134
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;1135
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";128;1024;"Nvidia";"windows";3.35;60153;1136
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.9;103843;1137
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.62;42518;1138
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;1139
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";"windows";2.04;33513;1140
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"SDD";32;0;"Intel";"other";1.3;9271;1141
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";3.21;70809;1142
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SDD";128;0;"Intel";"windows";1.8;33993;1143
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"SDD";512;0;"Nvidia";"windows";1.8;109244;1144
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"windows";3.3;31861;1145
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.3;79867;1146
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.5;14812;1147
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macos";0.92;69264;1148
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;1149
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.84;40067;1150
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;1151
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.06;25680;1152
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;1153
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"windows";2.23;32820;1154
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.31;63883;1155
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"N/A";2.8;28718;1156
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"hybrid";1024;0;"AMD";"windows";2.5;58555;1157
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.26;63883;1158
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";2.6;67772;1159
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Nvidia";"windows";3.0;210424;1160
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.49;58075;1161
"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"SDD";256;0;"Intel";"windows";1.2;61219;1162
"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.3;91295;1163
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"windows";2.5;41772;1164
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";2.3;81465;1165
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";2.2;78647;1166
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"windows";3.0;35112;1167
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";256;1024;"Nvidia";"windows";3.78;127819;1168
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"windows";2.1;28185;1169
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"windows";2.3;52055;1170
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"windows";1.26;91288;1171
"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";2.08;27120;1172
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.88;115709;1173
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"windows";2.65;16464;1174
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";3.78;133147;1175
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SDD";512;0;"Intel";"windows";2.8;130003;1176
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.1;28771;1177
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.29;78695;1178
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.4;60888;1179
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.31;50083;1180
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"windows";1.48;86793;1181
"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"SDD";512;0;"Intel";"windows";0.99;74539;1182
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Nvidia";"windows";2.59;118761;1183
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"linux";2.18;27805;1184
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SDD";512;1024;"Nvidia";"windows";4.6;172627;1185
"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";2.6;54825;1186
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.48;95851;1187
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.2;61219;1188
"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.3;87912;1189
